# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Feb  5 08:20:20 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0254 0.25579 10.20000 0.9480994344 2.4613635540    0.753  3.362  3.4549 -0.275    8  0.517  0.475   314.34   130.15    80.05    64.96    52.93  0 -2.34e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.634 -0.324 2.662 -1.831
0.0254 0.25579 10.20000 0.9480994344 2.4613635540    0.751  3.063  3.4822  0.131    8  0.517  0.474   120.65    62.42    39.68    31.86    25.91  1  -6.4e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.889 0.019 2.819 -1.453
0.0254 0.25579 10.20000 0.9480994940 2.4613635540    0.749  2.922  3.5054  0.364    8  0.517  0.474    71.30    40.92    26.51    21.15    17.19  1 -3.71e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.535 -0.247 2.257 -1.652
0.0254 0.25579 10.20000 0.9480995536 2.4613635540    0.744  2.782  3.5284  0.594    8  0.517  0.474    43.15    26.98    17.81    14.13    11.47  2  -2.2e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.184 -0.622 1.286 -1.904
0.0254 0.25579 10.20000 0.9480996728 2.4613637924    0.737  2.822  3.5220  0.524    8  0.517  0.474    50.14    30.56    20.05    15.94    12.94  2 -2.63e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.285 -0.539 1.536 -1.858
0.0254 0.25579 10.20000 0.9480998516 2.4613637924    0.729  2.963  3.4993  0.287    8  0.517  0.474    84.38    46.71    30.07    24.06    19.55  1 -4.69e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.636 -0.156 2.481 -1.588
0.0254 0.25579 10.20000 0.9481000304 2.4613637924    0.719  3.125  3.4729  0.013    8  0.517  0.474   157.75    76.43    48.10    38.79    31.56  1 -9.25e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.044 0.023 2.874 -1.460
0.0254 0.25579 10.20000 0.9481002092 2.4613637924    0.707  3.255  3.4520 -0.208    8  0.517  0.474   265.31   113.39    70.08    56.88    46.31  1 -1.62e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.368 -0.054 2.935 -1.562
0.0254 0.25579 10.20000 0.9481005073 2.4613637924    0.693  3.337  3.4390 -0.350    8  0.518  0.474   373.80   145.93    89.13    72.67    59.19  0 -3.35e-07      0.01 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.572 -0.147 2.990 -1.673
0.0254 0.25579 10.20000 0.9481007457 2.4613640308    0.678  3.379  3.4325 -0.428    8  0.518  0.474   451.48   167.00   101.34    82.85    67.50  0 -7.53e-07      0.04 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.678 -0.147 3.117 -1.690
0.0254 0.25579 10.20000 0.9481010437 2.4613640308    0.662  3.399  3.4298 -0.469    8  0.518  0.474   498.55   178.74   108.07    88.52    72.12  0  -1.2e-06      0.08 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.727 -0.106 3.245 -1.663
0.0254 0.25579 10.20000 0.9481014013 2.4613640308    0.644  3.410  3.4471 -0.422    8  0.518  0.475   443.02   163.16    99.00    81.06    66.01  0 -7.88e-07      0.04 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.755 -0.292 2.831 -1.820
0.0254 0.25579 10.20000 0.9481014013 2.4613640308    0.644  3.167  3.4679 -0.097    8  0.518  0.474   201.78    90.56    56.42    45.80    37.24  1 -1.49e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.147 0.009 2.902 -1.483
0.0254 0.25579 10.20000 0.9481014013 2.4613640308    0.643  2.976  3.4985  0.215    8  0.518  0.474    97.90    51.50    32.91    26.49    21.51  1 -7.03e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.671 -0.160 2.508 -1.597
0.0254 0.25579 10.20000 0.9481014609 2.4613640308    0.640  2.836  3.5208  0.444    8  0.518  0.474    58.65    34.03    22.15    17.73    14.38  1 -4.06e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.319 -0.539 1.578 -1.867
0.0254 0.25579 10.20000 0.9481015205 2.4613640308    0.637  2.875  3.5134  0.373    8  0.518  0.474    68.61    38.64    25.01    20.06    16.27  1 -4.78e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.417 -0.386 1.939 -1.755
0.0254 0.25579 10.20000 0.9481015801 2.4613640308    0.633  3.013  3.4895  0.137    8  0.518  0.474   116.96    59.12    37.53    30.30    24.61  1 -8.31e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.761 0.025 2.819 -1.439
0.0254 0.25579 10.20000 0.9481016397 2.4613640308    0.628  3.173  3.4617 -0.137    8  0.519  0.474   221.83    96.88    60.14    48.91    39.77  1 -1.58e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.161 0.064 2.984 -1.433
0.0254 0.25579 10.20000 0.9481016994 2.4613642693    0.623  3.300  3.4394 -0.358    8  0.519  0.474   377.29   144.01    87.80    71.85    58.48  0 -3.81e-07      0.01 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.480 -0.048 3.091 -1.575
0.0254 0.25579 10.20000 0.9481018186 2.4613642693    0.616  3.379  3.4252 -0.499    8  0.519  0.474   533.90   185.35   111.70    91.78    74.74  0 -1.67e-06      0.14 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.679 0.071 3.555 -1.506
0.0254 0.25579 10.20000 0.9481019378 2.4613642693    0.609  3.420  3.4181 -0.573    8  0.519  0.474   641.43   211.15   126.47   104.17    84.85  0 -2.41e-06      0.45 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.779 0.495 4.398 -1.155
0.0254 0.25579 10.20000 0.9481020570 2.4613642693    0.601  3.437  3.4156 -0.606    8  0.519  0.474   696.22   223.38   133.42   110.03    89.63  0 -2.53e-06      0.46 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.823 0.487 4.436 -1.168
0.0254 0.25579 10.20000 0.9481021762 2.4613642693    0.592  3.446  3.4822 -0.355    8  0.519  0.475   373.29   141.45    86.21    70.66    57.49  0 -7.79e-07      0.03 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.846 -0.765 2.237 -2.264
0.0254 0.25579 10.20000 0.9481021762 2.4613642693    0.592  3.206  3.4576 -0.213    8  0.519  0.474   264.74   109.42    67.47    55.09    44.79  0 -2.14e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.244 0.038 2.998 -1.465
0.0254 0.25579 10.20000 0.9481021762 2.4613642693    0.591  3.015  3.4909  0.110    8  0.519  0.474   123.72    60.96    38.58    31.24    25.36  1 -1.02e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.768 -0.010 2.783 -1.472
0.0254 0.25579 10.20000 0.9481022358 2.4613642693    0.590  2.873  3.5161  0.352    8  0.519  0.474    71.47    39.37    25.41    20.44    16.58  1 -5.94e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.413 -0.477 1.780 -1.831
0.0254 0.25579 10.20000 0.9481022358 2.4613642693    0.588  2.911  3.5103  0.289    8  0.519  0.474    82.23    44.04    28.28    22.79    18.49  1 -6.98e-08      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.508 -0.368 2.060 -1.755
0.0254 0.25579 10.20000 0.9481022358 2.4613642693    0.585  3.047  3.4878  0.061    8  0.519  0.474   138.48    66.43    41.88    33.96    27.57  1 -1.21e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -2.848 -0.011 2.811 -1.480
0.0254 0.25579 10.20000 0.9481022954 2.4613642693    0.582  3.205  3.4617 -0.203    8  0.519  0.474   258.16   106.98    66.00    53.91    43.82  0 -2.28e-07      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.242 0.008 2.947 -1.492
0.0254 0.25579 10.20000 0.9481023550 2.4613642693    0.578  3.330  3.4417 -0.411    8  0.519  0.474   427.14   155.46    94.30    77.46    63.02  0 -6.83e-07      0.03 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.554 -0.074 3.089 -1.606
0.0254 0.25579 10.20000 0.9481024146 2.4613642693    0.574  3.407  3.4304 -0.536    8  0.519  0.474   582.14   194.56   116.81    96.30    78.39  0 -2.41e-06      0.45 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.747 0.474 4.209 -1.163
0.0254 0.25579 10.20000 0.9481024742 2.4613642693    0.569  3.444  3.4268 -0.592    8  0.519  0.474   669.11   214.77   128.35   106.00    86.30  0 -2.67e-06      0.48 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.841 0.454 4.284 -1.195
0.0254 0.25579 10.20000 0.9481025338 2.4613642693    0.564  3.459  3.4279 -0.606    8  0.519  0.474   692.73   219.77   131.17   108.41    88.26  0 -2.79e-06      0.49 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.877 0.435 4.267 -1.216
0.0254 0.25579 10.20000 0.9481025934 2.4613642693    0.559  3.465  3.5086 -0.293    8  0.520  0.475   320.10   124.61    76.28    62.54    50.84  0 -1.13e-06      0.06 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 -3.892 -1.563 1.135 -2.990
0.0254 0.25579 10.20000 0.9481031895 2.4613645077    0.520 -9.999  4.0000  1.920    9  0.520  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.646e-01 3.098e-01 4.003e-03 1.991e-03 1.125e-02 -1.000 2.558e-02 29.767 29.956 29.940 29.974
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0254 0.25579 10.30000 0.0958948880 1.1358702183    0.096 -3.342  3.3632  5.165    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-30      0.00 6.768e-01 2.973e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 13.124 15.230 18.025 13.749
0.0254 0.25579 10.30000 0.0959642977 1.1364822388    0.096 -3.341  3.3633  5.165    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-30      0.00 6.768e-01 2.973e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 13.121 15.228 18.023 13.746
0.0254 0.25579 10.30000 0.1058055684 1.2178499699    0.105 -3.203  3.3808  5.139    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-30      0.00 6.761e-01 2.980e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 12.777 14.882 17.668 13.402
0.0254 0.25579 10.30000 0.1232978478 1.3406699896    0.123 -3.004  3.4044  5.102    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-30      0.00 6.750e-01 2.992e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 12.280 14.384 17.157 12.905
0.0254 0.25579 10.30000 0.1256269366 1.3553091288    0.125 -2.980  3.4073  5.097    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.748e-01 2.993e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 12.220 14.323 17.095 12.844
0.0254 0.25579 10.30000 0.1454483122 1.4671177864    0.145 -2.810  3.4259  5.065    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-30      0.00 6.735e-01 3.006e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 11.794 13.769 16.373 12.320
0.0254 0.25579 10.30000 0.1652696729 1.5606881380    0.165 -2.673  3.4394  5.038    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-30      0.00 6.725e-01 3.017e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 11.454 13.239 15.615 11.834
0.0254 0.25579 10.30000 0.2049123943 1.7102832794    0.204 -2.452  3.4590  4.988    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.11e-30      0.00 6.709e-01 3.032e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 10.900 12.432 14.507 11.091
0.0254 0.25579 10.30000 0.2544658184 1.8515315056    0.254 -2.241  3.4745  4.934    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-29      0.00 6.701e-01 3.040e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 10.372 11.731 13.600 10.438
0.0254 0.25579 10.30000 0.3040192425 1.9608937502    0.304 -2.074  3.4863  4.892    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-30      0.00 6.707e-01 3.034e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.956 11.188 12.910 9.934
0.0254 0.25579 10.30000 0.3326305747 2.0139949322    0.332 -1.991  3.4921  4.871    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-29      0.00 6.756e-01 2.985e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.748 10.923 12.578 9.687
0.0254 0.25579 10.30000 0.3535726666 2.0492343903    0.353 -1.935  3.4961  4.857    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-28      0.00 6.788e-01 2.953e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.606 10.748 12.366 9.523
0.0254 0.25579 10.30000 0.4031261206 2.1227879524    0.403 -1.793  3.5078  4.819    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-30      0.00 6.793e-01 2.948e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 9.251 10.297 11.809 9.105
0.0254 0.25579 10.30000 0.4526795149 2.1854364872    0.452 -1.644  3.5211  4.774    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.794e-01 2.947e-01 4.656e-03 1.256e-03 1.139e-02 -1.000 2.589e-02 8.880 9.825 11.225 8.670
0.0254 0.25579 10.30000 0.5022329092 2.2397441864    0.502 -1.489  3.5360  4.724    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.813e-01 2.929e-01 4.627e-03 1.248e-03 1.132e-02 -1.000 2.573e-02 8.492 9.342 10.642 8.224
0.0254 0.25579 10.30000 0.5517863035 2.2851316929    0.551 -1.302  3.5552  4.654    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.225e-01 2.549e-01 4.071e-03 1.099e-03 9.970e-03 -1.000 2.266e-02 8.025 8.756 9.933 7.689
0.0254 0.25579 10.30000 0.6013397574 2.3220272064    0.601 -1.121  3.5811  4.614    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.285e-01 2.492e-01 3.994e-03 1.078e-03 9.788e-03 -1.000 2.227e-02 7.572 8.132 9.140 7.145
0.0254 0.25579 10.30000 0.6508930922 2.3525381088    0.651 -0.927  3.6141  4.587    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.337e-01 2.444e-01 3.929e-03 1.061e-03 9.633e-03 -1.000 2.189e-02 7.088 7.450 8.281 6.564
0.0254 0.25579 10.30000 0.7004466057 2.3781390190    0.700 -0.723  3.6513  4.564    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.381e-01 2.403e-01 3.876e-03 1.047e-03 9.514e-03 -1.000 2.162e-02 6.578 6.736 7.391 5.963
0.0254 0.25579 10.30000 0.7105088234 2.3828384876    0.710 -0.681  3.6577  4.553    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.392e-01 2.393e-01 3.851e-03 1.043e-03 9.479e-03 -1.000 2.154e-02 6.472 6.599 7.227 5.845
0.0254 0.25579 10.30000 0.7460813522 2.3982896805    0.746 -0.532  3.6795  4.513    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.429e-01 2.358e-01 3.762e-03 1.028e-03 9.352e-03 -1.000 2.129e-02 6.100 6.134 6.683 5.441
0.0254 0.25579 10.30000 0.7500000000 2.3998889923    0.750 -0.515  3.6819  4.508    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.433e-01 2.354e-01 3.753e-03 1.027e-03 9.340e-03 -1.000 2.122e-02 6.059 6.085 6.626 5.398
0.0254 0.25579 10.30000 0.7540230751 2.4015111923    0.754 -0.499  3.6840  4.502    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.439e-01 2.349e-01 3.745e-03 1.025e-03 9.324e-03 -1.000 2.117e-02 6.017 6.037 6.571 5.355
0.0254 0.25579 10.30000 0.7642423511 2.4055433273    0.764 -0.456  3.6891  4.485    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.336e-01 3.729e-03 1.020e-03 9.280e-03 -1.000 2.110e-02 5.909 5.912 6.430 5.243
0.0254 0.25579 10.30000 0.7739884853 2.4092750549    0.774 -0.414  3.6939  4.468    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.465e-01 2.324e-01 3.712e-03 1.016e-03 9.243e-03 -1.000 2.102e-02 5.804 5.793 6.296 5.136
0.0254 0.25579 10.30000 0.7835021019 2.4128148556    0.783 -0.372  3.6985  4.450    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.477e-01 2.313e-01 3.698e-03 1.012e-03 9.208e-03 -1.000 2.094e-02 5.699 5.675 6.165 5.030
0.0254 0.25579 10.30000 0.7920123339 2.4158985615    0.792 -0.333  3.7025  4.432    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.488e-01 2.304e-01 3.686e-03 1.008e-03 9.180e-03 -1.000 2.086e-02 5.604 5.568 6.047 4.933
0.0254 0.25579 10.30000 0.8000000119 2.4187245369    0.800 -0.297  3.7061  4.414    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.496e-01 2.296e-01 3.676e-03 1.006e-03 9.154e-03 -1.000 2.081e-02 5.511 5.467 5.936 4.840
0.0254 0.25579 10.30000 0.8015928864 2.4192802906    0.801 -0.289  3.7067  4.410    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-30      0.00 7.498e-01 2.294e-01 3.674e-03 1.005e-03 9.148e-03 -1.000 2.080e-02 5.493 5.446 5.914 4.821
0.0254 0.25579 10.30000 0.8106858134 2.4224050045    0.810 -0.245  3.7104  4.385    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.508e-01 2.284e-01 3.662e-03 1.002e-03 9.120e-03 -1.000 2.074e-02 5.383 5.328 5.785 4.712
0.0254 0.25579 10.30000 0.8194689155 2.4253475666    0.819 -0.202  3.7136  4.359    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.515e-01 2.278e-01 3.653e-03 1.000e-03 9.102e-03 -1.000 2.069e-02 5.274 5.212 5.661 4.603
0.0254 0.25579 10.30000 0.8271592855 2.4278652668    0.826 -0.162  3.7162  4.334    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.509e-01 2.284e-01 3.663e-03 1.003e-03 9.126e-03 -1.000 2.075e-02 5.175 5.107 5.549 4.504
0.0254 0.25579 10.30000 0.8284100890 2.4282696247    0.828 -0.155  3.7166  4.329    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.286e-01 3.666e-03 1.004e-03 9.133e-03 -1.000 2.076e-02 5.158 5.089 5.531 4.487
0.0254 0.25579 10.30000 0.8298081160 2.4287199974    0.829 -0.148  3.7170  4.324    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.504e-01 2.289e-01 3.671e-03 1.005e-03 9.144e-03 -1.000 2.077e-02 5.139 5.070 5.510 4.469
0.0254 0.25579 10.30000 0.8349350095 2.4303567410    0.834 -0.120  3.7184  4.305    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.492e-01 2.299e-01 3.688e-03 1.010e-03 9.189e-03 -1.000 2.087e-02 5.070 4.998 5.434 4.400
0.0254 0.25579 10.30000 0.8386449814 2.4315266609    0.838 -0.099  3.7191  4.289    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.308e-01 3.703e-03 1.014e-03 9.226e-03 -1.000 2.092e-02 5.018 4.944 5.379 4.348
0.0254 0.25579 10.30000 0.8474720716 2.4342632294    0.847 -0.048  3.7198  4.244    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.449e-01 2.339e-01 3.754e-03 1.028e-03 9.354e-03 -1.000 2.126e-02 4.889 4.813 5.246 4.219
0.0254 0.25579 10.30000 0.8500000238 2.4350347519    0.849 -0.032  3.7197  4.230    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.437e-01 2.349e-01 3.771e-03 1.033e-03 9.398e-03 -1.000 2.137e-02 4.851 4.776 5.208 4.182
0.0254 0.25579 10.30000 0.8504317999 2.4351661205    0.850 -0.030  3.7197  4.228    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.435e-01 2.351e-01 3.774e-03 1.033e-03 9.406e-03 -1.000 2.139e-02 4.844 4.769 5.202 4.175
0.0254 0.25579 10.30000 0.8582956791 2.4375302792    0.857  0.022  3.7166  4.168    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.363e-01 2.418e-01 3.874e-03 1.061e-03 9.658e-03 -1.000 2.195e-02 4.715 4.647 5.086 4.047
0.0254 0.25579 10.30000 0.8639072776 2.4391872883    0.863  0.061  3.7106  4.108    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.279e-01 2.495e-01 3.987e-03 1.092e-03 9.938e-03 -1.000 2.258e-02 4.618 4.564 5.017 3.952
0.0254 0.25579 10.30000 0.8676851392 2.4402887821    0.867  0.089  3.7023  4.048    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.198e-01 2.570e-01 4.091e-03 1.120e-03 1.019e-02 -1.000 2.318e-02 4.548 4.515 4.987 3.884
0.0254 0.25579 10.30000 0.8700835109 2.4409825802    0.869  0.113  3.6935  3.990    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.635e-01 4.177e-03 1.143e-03 1.040e-02 -1.000 2.363e-02 4.487 4.478 4.974 3.828
0.0254 0.25579 10.30000 0.8717191815 2.4414529800    0.871  0.143  3.6863  3.932    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.072e-01 2.688e-01 4.243e-03 1.160e-03 1.055e-02 -1.000 2.398e-02 4.413 4.426 4.942 3.759
0.0254 0.25579 10.30000 0.8728699684 2.4417829514    0.872  0.178  3.6816  3.879    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.026e-01 2.731e-01 4.292e-03 1.173e-03 1.067e-02 -1.000 2.423e-02 4.325 4.354 4.882 3.676
0.0254 0.25579 10.30000 0.8730210066 2.4418261051    0.872  0.184  3.6810  3.871    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.020e-01 2.737e-01 4.298e-03 1.175e-03 1.068e-02 -1.000 2.424e-02 4.311 4.342 4.871 3.663
0.0254 0.25579 10.30000 0.8738639951 2.4420669079    0.873  0.223  3.6786  3.823    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.984e-01 2.771e-01 4.330e-03 1.184e-03 1.076e-02 -1.000 2.446e-02 4.213 4.253 4.789 3.568
0.0254 0.25579 10.30000 0.8746724725 2.4422974586    0.874  0.267  3.6768  3.771    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.949e-01 2.804e-01 4.358e-03 1.191e-03 1.083e-02 -1.000 2.461e-02 4.102 4.148 4.689 3.459
0.0254 0.25579 10.30000 0.8753371239 2.4424867630    0.874  0.309  3.6757  3.726    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.919e-01 2.834e-01 4.376e-03 1.197e-03 1.088e-02 -1.000 2.469e-02 3.998 4.048 4.592 3.358
0.0254 0.25579 10.30000 0.8760694861 2.4426946640    0.875  0.359  3.6747  3.671    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.884e-01 2.868e-01 4.388e-03 1.204e-03 1.092e-02 -1.000 2.481e-02 3.871 3.925 4.470 3.232
