# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Feb  5 08:14:55 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.1147, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.1883 0.69525 9.00000 1.5176144838 2.5403163433    1.517  0.674  3.8119  4.145    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 6.061e-01 3.366e-01 1.015e-02 2.772e-03 2.520e-02 -1.000 5.728e-02 3.085 3.010 3.268 2.602
0.1883 0.69525 9.00000 1.5260870457 2.5409915447    1.526  0.686  3.8127  4.139    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 6.060e-01 3.367e-01 1.015e-02 2.773e-03 2.521e-02 -1.000 5.730e-02 3.056 2.980 3.237 2.575
0.1883 0.69525 9.00000 1.5717389584 2.5444855690    1.571  0.748  3.8168  4.106    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.91e-14      0.00 6.054e-01 3.373e-01 1.016e-02 2.777e-03 2.524e-02 -1.000 5.735e-02 2.901 2.824 3.073 2.429
0.1883 0.69525 9.00000 1.5931365490 2.5460443497    1.593  0.776  3.8185  4.090    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -7.7e-14      0.00 6.053e-01 3.373e-01 1.016e-02 2.777e-03 2.524e-02 -1.000 5.737e-02 2.830 2.753 2.998 2.362
0.1883 0.69525 9.00000 1.6173913479 2.5477540493    1.617  0.808  3.8204  4.072    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.56e-14      0.00 6.052e-01 3.374e-01 1.016e-02 2.777e-03 2.524e-02 -1.000 5.740e-02 2.750 2.673 2.914 2.286
0.1883 0.69525 9.00000 1.6433210373 2.5495176315    1.643  0.842  3.8223  4.053    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-16      0.00 6.052e-01 3.374e-01 1.016e-02 2.777e-03 2.524e-02 -1.000 5.739e-02 2.666 2.588 2.826 2.207
0.1883 0.69525 9.00000 1.6630434990 2.5508167744    1.662  0.867  3.8235  4.038    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-18      0.00 6.052e-01 3.375e-01 1.016e-02 2.777e-03 2.524e-02 -1.000 5.738e-02 2.602 2.524 2.759 2.146
0.1883 0.69525 9.00000 1.6947410107 2.5528321266    1.694  0.908  3.8254  4.013    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-27      0.00 6.052e-01 3.374e-01 1.016e-02 2.777e-03 2.524e-02 -1.000 5.739e-02 2.501 2.423 2.654 2.049
0.1883 0.69525 9.00000 1.7086956501 2.5536921024    1.708  0.925  3.8260  4.001    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.052e-01 3.374e-01 1.017e-02 2.777e-03 2.524e-02 -1.000 5.740e-02 2.456 2.378 2.608 2.006
0.1883 0.69525 9.00000 1.7172223330 2.5542097092    1.716  0.936  3.8265  3.994    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.052e-01 3.374e-01 1.017e-02 2.777e-03 2.524e-02 -1.000 5.739e-02 2.429 2.351 2.580 1.980
0.1883 0.69525 9.00000 1.7543478012 2.5563962460    1.753  0.983  3.8280  3.963    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.050e-01 3.375e-01 1.017e-02 2.778e-03 2.524e-02 -1.000 5.743e-02 2.313 2.234 2.460 1.867
0.1883 0.69525 9.00000 1.7549738884 2.5564322472    1.754  0.984  3.8280  3.962    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.050e-01 3.375e-01 1.017e-02 2.778e-03 2.524e-02 -1.000 5.743e-02 2.311 2.232 2.458 1.865
0.1883 0.69525 9.00000 1.7891024351 2.5583486557    1.788  1.026  3.8291  3.933    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.050e-01 3.376e-01 1.017e-02 2.779e-03 2.525e-02 -1.000 5.740e-02 2.205 2.125 2.349 1.762
0.1883 0.69525 9.00000 1.7999999523 2.5589430332    1.799  1.039  3.8293  3.923    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.049e-01 3.377e-01 1.017e-02 2.779e-03 2.526e-02 -1.000 5.743e-02 2.171 2.091 2.314 1.729
0.1883 0.69525 9.00000 1.8142336607 2.5597069263    1.813  1.057  3.8299  3.911    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.048e-01 3.377e-01 1.017e-02 2.779e-03 2.526e-02 -1.000 5.744e-02 2.127 2.047 2.269 1.686
0.1883 0.69525 9.00000 1.8500000238 2.5615673065    1.849  1.101  3.8304  3.878    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.046e-01 3.379e-01 1.017e-02 2.781e-03 2.526e-02 -1.000 5.743e-02 2.018 1.937 2.158 1.578
0.1883 0.69525 9.00000 1.8768426180 2.5629098415    1.876  1.134  3.8306  3.852    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.030e-01 3.393e-01 1.022e-02 2.791e-03 2.536e-02 -1.000 5.767e-02 1.936 1.855 2.075 1.497
0.1883 0.69525 9.00000 1.8999999762 2.5640332699    1.899  1.162  3.8300  3.827    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.017e-01 3.405e-01 1.024e-02 2.800e-03 2.545e-02 -1.000 5.782e-02 1.866 1.784 2.005 1.425
0.1883 0.69525 9.00000 1.9057438374 2.5643069744    1.905  1.169  3.8299  3.821    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.016e-01 3.406e-01 1.025e-02 2.800e-03 2.545e-02 -1.000 5.783e-02 1.849 1.767 1.988 1.407
0.1883 0.69525 9.00000 1.9412368536 2.5659575462    1.941  1.211  3.8282  3.780    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.005e-01 3.415e-01 1.028e-02 2.808e-03 2.551e-02 -1.000 5.799e-02 1.743 1.660 1.884 1.297
0.1883 0.69525 9.00000 1.9500000477 2.5663545132    1.950  1.221  3.8276  3.769    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.002e-01 3.418e-01 1.028e-02 2.810e-03 2.553e-02 -1.000 5.802e-02 1.717 1.634 1.859 1.270
0.1883 0.69525 9.00000 1.9631233215 2.5669410229    1.963  1.237  3.8267  3.753    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.002e-01 3.418e-01 1.028e-02 2.810e-03 2.553e-02 -1.000 5.802e-02 1.679 1.596 1.822 1.229
